6.754600387448361	9.686925452067435	O1	咱，明日来讲，好，讲到迄个。
9.688976091614343	10.32055379783999	O1	
10.329439673088233	11.667782907709247	O1	的物件，我。
11.71426269404235	14.601475065359592	O1	直顶啊买，买到安尼，要气死人。
14.616512629793535	20.068312595248788	O2	是毋是时间，要迄个，选迄个时间，半暝三更，一点到两点，迄个。
20.643840863922428	21.209117082136647	O1	对，我。
21.84274519845418	22.564548291283486	O2	真。
22.57206707350046	25.702615579643442	O2	真的，迄是对老人，迄是，极否的，迄啊。
25.725171926294358	29.582990061751552	O1	迄我真正是想无，安呐要弄迄，就三更半暝安尼。
30.39091772100077	37.48933099197288	O2	极侪人拢想毋八，为啥物是下伫讲迄半暝三更，汝眼睛涩的时阵，哦可能是商家。
37.5344436852747	44.08740381644107	O2	为着汝，汝眼睛涩的时阵赫心理，较紧买买落，啊毋，汝咯，袂与汝反悔。
44.803740372785484	48.95410815655402	O1	但是安尼真毋好嘞，安尼三更半暝伫遐买物件。
48.97597797377399	51.47631448999246	O2	啊咯抢袂着，佫真影响心情。
52.56038851681793	54.01561430487729	O1	火都着起来。
54.163254845334095	57.53030356223642	O2	赫较实的，无办法嘞，伊着是为着汝。
57.54602398482092	64.70185240964618	O2	促进汝的消费嘛，与汝袂反悔，伊发货佫紧，汝讲汝，今仔日买，啊明仔载着到了。
64.74218509589406	66.23910561522204	O2	与汝袂一点啊。
66.67997499086036	69.65809560693184	O2	反悔的心，反悔的力，都无。
70.10990539810074	71.27326806727969	O1	啊，安尼。
71.29514155578003	73.17278853557134	O1	噶有迄种，啊咱。
73.30607804102515	77.49130096071552	O1	像咱若要，重新若要退款呐，伊，伊，伊，佫都讲啥物。
77.65739702763946	80.76607571656248	O1	尾款都先付完，噶会使佮汝退款的。
80.81118840986431	84.59518443945292	O1	啊有的汝那，尾款超过时间无付，伊噶毋与汝呢。
84.61978936055553	87.39353714046761	O2	伊着毋与汝，毋与汝退嘛，毋的话，因为汝尾款。
88.04971976779588	89.95128881053924	O1	钱都摕毋回来啊，是哦。
89.96017330905732	92.68197247160118	O2	所以汝一般，先尾款先共付写遮嘛。
93.17958515678323	97.93897430012649	O2	因为伊，伊敢是将赫，汝下定金的时阵吼，定金的时阵。
97.95127308939743	101.64709964939482	O2	伊着开始做好迄个物件，汝那毋伊遐付尾款嘛。
101.72228747156453	102.84668317079674	O2	伊的物件都。
103.7147647590621	106.49260968787759	O2	嗯，都是算遐，浪费遐时间吧。
106.68809802551887	107.34975086061239	O1	哦。
107.42767745794514	109.6122214497704	O2	浪费伊的时间佫浪费汝的时间。
110.0038809832035	111.44475573625985	O2	汝，汝遐准备。
111.45090880217572	111.83436669524127	O2	
111.86170304894614	112.69628787503005	O2	总是。
113.33880599678625	114.13647976993585	O2	
114.14057691883923	115.47140137124327	O2	准，准备买啥。
115.82341841913981	117.267707462949	O1	买啥，啊汝即摆。
117.41603453283676	119.14876873349316	O1	双十一噶有买啥物好料的。
119.14876873349316	119.9662674206914	O2	我拄买一个。
119.99156254250533	121.95327450042369	O2	
122.67849922656657	123.45020236231244	O1	安尼啊。
123.45020236231244	123.88765744719794	O2	嗯。
123.89175459610132	125.73385623925947	O2	
125.78512199847714	127.67711634199108	O2	啊我也无去抢，遮，即个即。
127.68805675752161	128.70787970642755	O2	
128.7318017693796	130.9922237840859	O2	毋是无闲吗，无闲到要死。
131.42283560234424	136.1166116227472	O1	对，伊真无闲，因为咱，佫都去创那伙，创那伙啊吼。
136.12207448795172	136.55270099133156	O1	嗯。
136.57252590538025	137.79808740674667	O1	我感觉真无闲。
139.57594164326565	143.03935412756596	O1	伊虽然讲有迄个活动会较优惠遮。
143.2464730814491	144.30866260593308	O1	但是。
145.54995187244478	146.9320420840665	O1	太袂晓用。
146.95050128181404	148.31140086308596	O1	汝也是通同样。
148.5403712777872	149.48773783712565	O1	有的人。
149.53763788004218	153.13503741306837	O1	伊，我感觉伊遮个活动是安尼做的，是因为。
153.2225313670698	155.5533538543311	O1	伊共迄个价钱共伊提上去。
155.79668631787646	158.00242094005154	O1	啊，噶来去与汝去。
158.27515301687492	159.244385722153	O1	优惠。
159.637418314448	160.24711518961257	O1	与汝一个。
160.24917110662503	160.8957863772846	O1	
160.9142455750321	161.62852988564447	O1	安尼。
161.65791481380103	162.733100670828	O2	都是伊咯讲。
162.8062325759853	164.440554434792	O2	
164.490439792587	165.6483322540007	O2	与汝迄咯。
167.42072362531516	171.24982500564482	O2	先与汝感觉迄个优惠是真正大，与汝去买。
171.70095193866314	175.97573207192815	O2	其实一点啊变啊无变，佮平常时其实差毋外侪。
176.28809929172738	177.13499024964298	O1	是啊。
177.89575296985828	178.98461067501808	O1	咱，都是安尼尔。
179.03724215053688	186.208794669227	O2	毋过，有的要看汝买的是啥物物件，有的物件伊是真正啊，是啊优惠极大的，亲像我买的遮个嘛吼。
186.3140576202646	191.7378310313037	O2	七十箍，都通有两瓶嘞，平常时啊，也要五六十则有通一瓶。
191.7603873779546	193.67562092627	O2	佫大，通用极久的。
193.81369043877774	194.53960536563199	O1	伊赫。
194.54779966343872	196.60931170719024	O1	像赫种，淘宝啊。
196.6134235412151	197.29011394074257	O1	
197.3003641555618	197.8717916040517	O1	迄种。
198.61272941021832	202.20943874253317	O1	即是为了赫，段时间的迄，冲销量尔。
202.83418786725318	205.6154470868215	O2	听讲遮日呢，伊咯佫几亿。
206.86014330152526	209.20054048801603	O2	
209.530691389973	211.1274046525733	O1	对，顶摆，听讲遮摆。
211.13423323407895	212.13559698523736	O1	
212.15542189928604	213.79997928779042	O1	今年的销量好像真侪。
213.80682255441758	216.77879744713397	O2	真侪，共人超过，伫第一的。
216.81160400860412	217.870386584896	O2	第一名。
218.0207622292355	219.2538425128189	O1	啥物第一名。
219.43223736901376	223.1465157841979	O1	好像是讲伫四十六点几亿哦。
223.49032384916617	224.05219128354815	O2	对。
225.47939418847167	226.2839038856877	O1	是啦。
226.3016728827239	227.31328684870152	O1	上亿嘞。
227.3221713472196	227.6612067476947	O2	嗯。
228.0419185230365	229.33514906435568	O2	遮种伫赫，上。
229.36728011023598	231.97493182322415	O2	十，迄个时阵，汝有啥物，想，啥物想要买。
232.12394175126246	233.54226015766793	O2	犹是无买着的。
234.59146803473038	236.81702757095414	O1	哎呀，咱也无钱要买啥货。
237.12393192554882	239.20800031595118	O2	汝想看觅啊，汝有啥物想要买。
239.2162092988795	240.47798430990815	O2	逐啊想要买的。
241.55932323285097	244.28112239539485	O1	啊逐是无啦，因为感觉买。
245.22439180582992	247.07333671561523	O2	毋是要买衫仔裤。
247.16970048301323	250.1170631120662	O2	啊冬天毋是，热的温度降落来啊。
250.58186189321736	253.40959952238862	O1	但是我感觉咱遮个福建的天气。
253.4950669296206	257.68916700526836	O1	时寒时冷，要买毋买拢嘛会。
257.6918984378706	260.6679851646119	O2	我感觉今汝咯通去准备新衫咯，都是。
260.6789108950209	261.51076428850257	O1	人要买。
262.87850713640165	264.42667138726506	O1	变价，佫共汝。
264.42667138726506	264.72880307736654	O2	哦。
265.73288357600575	267.59754156581477	O1	啊咱嘞佫变噶真热。
267.6071162650443	270.12455727655026	O1	从福建即天气，好像咱人啊。
271.30500608461483	271.7773089628614	O2	嗯。
271.7773089628614	276.14163896714024	O1	讲变脸着变面安尼，非常啊噶快，所以讲。
276.29882850786385	279.7772932417196	O1	要买也袂使，毋买啊袂通吼。
279.7772932417196	280.2461891717741	O2	嗯。
280.26466305464317	281.0691727518591	O1	都是安尼。
281.0862368630625	282.5373618309381	O2	都我今是。
282.5585671464094	284.54146973467755	O2	衫仔，阮妈伫佫看。
284.88049045003106	288.39998541340685	O1	是啊，总是要看新衫仔，恁无衫仔通穿嘞。
289.27830253136983	290.09444284482777	O1	突然之间讲。
293.72942160381734	299.21334527259216	O1	看到迄个衫仔橱是实实，但是到正常汝要穿的是。
299.3329702724739	301.0773277468114	O2	一领也无，是哦。
301.2953724311036	303.3780751052048	O2	搭袂起来啊，无办法。
303.39311266963875	304.8606262331279	O2	所以汝要佫看，要佫看衫仔。
306.23383194623153	308.83738651031626	O1	查某囝仔吼，迄拢是真拣。
309.79021593485925	316.5366195004956	O1	汝若含伊比如讲，厚衫仔含库仔配袂起来，啊，感觉遮否看，遮倯。
317.55711796499133	318.2187708000849	O1	是啊。
318.64255403683757	320.0964104373154	O1	穿起尼，遮倯。
320.3062608238008	322.28302503127463	O1	啊所以都无办法，啊。
322.54207057484376	329.0950417198513	O1	逐个拢要去佫买新衫仔，啊但是买转来，有时汝佫感觉袂合身，穿起来有淡薄怪怪。
329.31443743532304	332.581025235924	O1	哎呀，所以讲遮买物件，也是真艰苦。
332.59195096633306	339.23993484755897	O2	是极艰苦的，汝遮项无爱，迄项无爱，看完遮个评论，看完迄个评论。
339.2590548757748	342.48461244685575	O2	看，到时阵吼，汝又佫选毋啥物好货。
342.7723820881131	345.9569387999172	O2	然后选了一大堆，买转来时阵佫否货。
346.7088170216143	347.58645862398754	O2	犹佫退。
347.6008206728318	350.2200883169403	O2	退又佫麻烦，犹佫等佫要久。
350.2843210384579	351.5276809071037	O2	感觉恁真麻烦。
351.5495323679217	352.2938918074019	O1	嗯。
352.29935467260646	354.0587497113779	O2	汝有退款又佫䆀势。
354.76757115678555	358.54951861192257	O1	是啊，啊所以讲，咱买衫仔吼，咯。
358.56047371257466	359.6021481222987	O1	尽量讲。
359.9288920760636	364.29524862711185	O1	都去遐迄种，店的共买着好啊，罔去网顶买。
364.6110374802247	367.20363694365733	O1	阮爸，阮妈因常讲。
367.41962571093705	370.7162886404059	O1	迄网顶虽然讲是较便宜，但是。
372.73472922274647	377.50915593052366	O1	无通，手无通摸到，毋知影迄布料啥物啥物好货。
379.1742431189096	382.91310442751404	O1	影共汝翕得迄么的好看，迄个布料看去迄么的好。
383.0887678511067	385.27605796065575	O1	佮汝讲哦，遮是棉的，迄是。
385.29861430730665	387.0156280853786	O1	布的哦，安尼含汝讲遮。
387.2063290734051	389.1017670779149	O1	其实买来也无共啊。
389.22479902598866	393.28423653732074	O2	但是网顶的也有伊的一点好处，都是伊便宜啊。
393.68000056221797	395.91307888065865	O2	有的一次真的是便宜啊。
396.09423453969885	398.8098659512053	O2	犹佫好，版型啦也是较好看。
399.48314940254073	400.0730213636566	O1	对，安尼。
400.54329769513373	404.49612122424855	O2	有的比赫现实的迄遮，实体店的犹较好看。
404.5473722983448	406.30609182152637	O1	对，虽然讲有安尼。
406.4147910909992	407.9212789669958	O1	但是我感觉。
408.3976936792672	409.7469626442973	O1	犹是着去。
410.749016596167	411.52480219569475	O1	买的较好。
412.53507981561427	414.04838158799504	O2	都是迄个迄咯啊。
414.40246923802556	415.42229218693154	O2	迄个。
415.8570011540932	420.96566122760925	O2	网店的伊卖优惠啊，较实是真正优惠啊。
421.27393129850515	421.7954587040785	O2	汝。
421.901426540949	422.44277886057085	O2	汝。
422.48718666803984	426.97660453740497	O2	汝网店的物件看起来，通后悔，也较。
427.0176053966819	427.9096090478994	O2	较迄咯。
428.42021072306363	429.80501768216607	O1	对，安尼。
429.89594795460255	431.66010097274574	O1	较实是讲有较好。
431.95471388063027	433.8849849933796	O1	但是汝噶知影讲。
433.9061903088509	435.1091954635665	O1	因迄种。
435.9348811060107	439.5131459256995	O1	手机顶啊买迄是为啥物讲迄，安尼。
439.79407230032973	442.09343925730053	O1	为啥物讲要伫手机啊顶买。
444.8542127323519	447.41673706691677	O1	咱，咱家己是因为方便，啊迄，迄。
448.99706173390354	449.6963084800819	O1	
449.7140774771181	450.9020450673996	O1	因是为了讲。
451.21988983752493	455.2232889251461	O1	共因的迄种，商品，销出去嘛。
455.7249914166707	459.2731811074917	O2	都是销出去卖，迄网顶卖也较。
459.52335683766427	461.4317471193525	O2	因因也嘛较方便。
462.4358569882347	464.0428204656542	O1	较卖会出去网顶的啊。
465.67850804076204	467.35792790774906	O2	排名啊，较头前。
467.53837868095644	468.6962711423701	O2	较好的无。
468.88970356299893	475.6190136471888	O2	今，手机是年轻人的嘛，逐个摆个年轻人啊老人啊拢有手机，尤其老人啊。
475.655227156851	477.7905613064711	O2	迄嗯啊，迄老手，迄是佫较。
478.29981195045576	481.0345927604211	O2	佫较凶嘞，佫买的佫较侪嘞。
481.2533129603031	486.0687405273572	O1	对，啊伊顶摆，迄种手机顶的，伊拢会伫遐顶啊赫。
486.17743979682996	487.38931476494207	O1	
487.66956562398246	489.1794898184142	O1	免单啊哇，遮个。
490.1206886267153	491.6394826345437	O1	够吸引人的哦。
491.64359446856855	495.1719592453409	O2	逐个啊与阮喏，都是迄个助力啊，助力啊。
495.18015354314764	499.4392205963889	O1	逐个人全会共汝发，发到啊汝是要点到会吐血哦。
499.45560919200244	501.3448794454749	O2	啊，所以讲，即个免单吼。
501.36056315525565	502.3482844285242	O1	逐个人听到嘛。
503.04547525769016	504.00241651625805	O1	逐个也要去。
504.5813627469649	505.6039171284731	O2	像迄个，是哦。
505.60597304548554	507.02702288449325	O2	若是汝，汝也会慭。
507.04000453191475	507.4658143154369	O1	是啊。
507.8260697165048	508.74336114697536	O1	所以讲。
509.530013736426	513.8465583552869	O1	遮个安尼做，都是为了讲，与咱去免单啊。
513.8574840856959	514.9552262893737	O1	
515.0433957589651	515.4945226919833	O1	讲。
515.7460494533353	519.9757168932985	O1	伫倒一个时间底，啊安尼讲去付，付钱，付完。
520.3708054026062	520.9586214467095	O2	讲。
520.9730128657967	526.866328352237	O2	听讲，人听讲，赫迄个淘宝啊，是买衫仔裤的地方。
527.0235766334465	527.9531448255058	O2	
528.0174069172665	530.3168032444804	O2	是买赫电器的地方，犹迄个。
530.3202101926724	531.2211130275296	O2	
533.5792498408134	534.3386468447276	O2	好，我感觉。
534.3509823468024	535.0276727463298	O2	
536.7596947185925	538.5956286107132	O2	迄真的是，便宜啊。
539.2894124916872	539.8451562303964	O2	尤其。
539.857432991985	540.3461538360882	O2	
540.3680052969063	542.2101069400644	O2	顶面的果子啊，赫是真正。
542.2115167117302	548.1342611816916	O2	汝要选有，汝要，海去通用宝贝的迄咯，迄咯啊去买。
548.1465379432802	552.7692379755384	O2	汝，汝买否货吼，拢通共汝赔，啊通共汝佫送来。
553.8061250356477	555.2996606344659	O1	我感觉犹真好嘞。
555.3153443442466	559.540253804838	O1	嗯，赫都是迄咯，小食品呐，啥物之类细物件。
560.9004485002772	562.4869115480582	O2	像我顶次买迄种。
563.2996449133241	564.6017452680398	O2	洗衫仔。
565.5470559103659	566.584647856308	O2	嗯，迄种。
566.5874086591532	568.7589269481925	O2	衫仔，衫仔，洗衫仔的迄个。
568.7821881806763	569.1581272915248	O1	对。
570.5183219869639	571.7637377726221	O1	洗衫仔。
573.1143577688317	575.3037331656362	O1	哦，对啊，迄种，咱迄种。
575.6037795684823	576.4998656834815	O1	
576.6974099381353	579.2920946888235	O1	安尼，我感觉迄，买起来噶真便宜。
579.6761987272358	583.7856243922134	O1	咱迄洗衫仔粉，咱迄一袋迄大袋的，毋是都讲。
583.8184015834406	585.0193508211437	O2	十外箍尔。
586.1075183255921	589.0883630317051	O1	京东较便宜，汝用起来一点也袂手软。
589.118438160573	589.7274595201477	O2	是啊。
589.9318176711856	592.5060019922353	O1	迄安尼用起，噶真便宜，真好。
592.5941714618265	593.4854995974541	O2	犹佫有。
593.6830438521079	594.4950723315408	O2	犹有。
594.5101098959748	596.6057942174975	O2	犹佫有迄，水果啊，我是真正慭。
596.6057942174975	597.14579550594	O2	
597.2606331562068	597.9222859913004	O2	水果啊。
598.7315536678881	601.0097446796306	O2	伊啥物啊拢极便宜的。
603.0001660501158	605.494345829138	O1	安尼较实是便宜咯，迄个水果啊。
606.9605083614476	608.3385014241659	O1	水果我感觉是。
609.2906847033621	611.9946854986267	O1	便宜，我顶摆伫顶啊买赫。
612.2168420169437	615.6180336413744	O1	一箱的橙嘛，安尼则几箍尔，汝噶知影。
615.6330712058083	615.9112661478362	O2	几箍。
616.92835766414	618.5394329755843	O2	遐便宜，几斤的。
619.3111654815732	620.4150166958025	O1	五斤。
620.4150166958025	625.036365696881	O2	遐便，遐侪，遐侪斤佫，佫遐便宜，迄是真正好咯。
625.08077350435	626.7636296897721	O2	犹佫有迄个苹果啊。
627.0110446170994	628.8893891401627	O2	十外箍啊，都通有。
629.3356993533233	631.0035179743114	O2	有，五六斤咯。
631.1204115415909	631.7923439617466	O2	是啊。
632.5325915672021	633.3972515221539	O1	哦，安尼赫。
636.5687678460504	642.1791891515771	O1	对迄实体店的，真正，袂讲的啊，实体店的话啊一斤水果啊，十外箍啊。
642.1846520167816	643.5858475714975	O1	真正，落袂手啊。
644.0656986022042	645.5523615641523	O1	手落袂落去啊。
645.7164237417461	647.914610211461	O2	对，啊有时买来，佫会安尼。
648.0499482913665	651.1320028549784	O1	否料啊，啊倒位啊臭了啊，安呐吼。
651.1333538861579	651.667187423563	O2	对。
651.7491891421167	654.2509464438419	O2	有时啊汝，与，着算与汝现场的。
654.2686860706352	654.7102383044239	O2	
654.7102383044239	655.0636210686218	O2	吼。
655.0998639485271	655.8790564962468	O2	汝犹有时会。
655.8790564962468	656.0492864248782	O2	
656.1319930292647	656.8237209932261	O2	迄咯臭的。
657.3124418373293	658.6630618335389	O2	有的吼，因佫迄种啊无。
658.7854182660228	659.4169959722486	O2	
659.6910790802516	660.3527319153452	O2	迄水果啊。
660.3677694797791	661.5707746344946	O1	对，因好像。
661.8073225718989	665.0246564749301	O1	迄水果看起，好像含咱即摆，疫情好像。
666.1975865007778	667.7601421707283	O2	但是好像迄个。
667.9132198774269	669.8045460479118	O2	
669.8271023945626	670.4661988830053	O2	共样。
670.93441929747	675.1701957479844	O2	买转去是好好料的好料的，除去遐，拣好料好料， 买转去。
675.3062387137228	676.7758081942245	O2	无两三工。
676.8414213171646	679.3103426871768	O2	是一粒也无共汝剩哦。
680.1189642184178	683.3554475199078	O1	通有影都是喷药的我汝讲，顶面有下药。
684.4825599666207	688.6575400140525	O1	与汝维持伫遐赫迄个顶面，汝则袂看袂出来。
690.9815486049298	692.4176360083715	O2	
692.4258009359352	693.1250476821135	O1	对。
